teamName,inGameName,Deck Code 1,Deck Code 2,Deck Code 3,Deck Code 4
The3doo3#1702,The3doo3#1702,"### Deck #1 # Class: Warlock # Format: Standard # Year of the Mammoth # # 2x (1) Dark Pact # 2x (1) Kobold Librarian # 2x (1) Mistress of Mixtures # 2x (1) Mortal Coil # 1x (2) Bloodmage Thalnos # 2x (2) Defile # 1x (3) Prince Taldaram # 2x (4) Hellfire # 2x (4) Lesser Amethyst Spellstone # 1x (4) Spiritsinger Umbra # 2x (5) Carnivorous Cube # 2x (5) Doomguard # 2x (5) Possessed Lackey # 1x (5) Skull of the Man'ari # 2x (6) Siphon Soul # 1x (8) Twisting Nether # 2x (9) Voidlord # 1x (10) Bloodreaver Gul'dan #  AAECAf0GBu0F2wbJwgKX0wKd4gLb6QIM9wS2B8QIzAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Deck #2 # Class: Priest # Format: Standard # Year of the Mammoth # # 1x (0) Circle of Healing # 1x (0) Silence # 1x (1) Holy Smite # 1x (1) Northshire Cleric # 1x (1) Potion of Madness # 1x (1) Power Word: Shield # 1x (2) Bloodmage Thalnos # 1x (2) Loot Hoarder # 1x (2) Mind Blast # 1x (2) Novice Engineer # 1x (2) Radiant Elemental # 1x (2) Shadow Visions # 1x (2) Shadow Word: Pain # 1x (2) Spirit Lash # 1x (2) Wild Pyromancer # 1x (3) Acolyte of Pain # 1x (3) Curious Glimmerroot # 1x (3) Gluttonous Ooze # 1x (3) Kabal Talonpriest # 1x (3) Shadow Word: Death # 1x (4) Auchenai Soulpriest # 1x (4) Kazakus # 1x (4) Priest of the Feast # 1x (5) Lyra the Sunshard # 1x (5) Raza the Chained # 1x (6) Dragonfire Potion # 1x (6) Holy Fire # 1x (7) Prophet Velen # 1x (7) Psychic Scream # 1x (8) Shadowreaper Anduin #  AAECAa0GHgntAfsBlwKcAqEE5QTtBfYHpQnSCtMK1QrXCvIM+wyStAKDuwK1uwLYuwLwuwLqvwLRwQLYwQLZwQLTxQK+yALwzwLo0AKQ0wIAAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Deck #3 # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (0) Shadowstep # 2x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 2x (3) Southsea Captain # 2x (4) Elven Minstrel # 2x (4) Saronite Chain Gang # 2x (5) Cobalt Scalebane # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAYO6AgSyAq8EkbwCnOICDbQB7QKoBdQF3QiStgKBwgLrwgKbywLKywKmzgL70wLb4wIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Deck #4 # Class: Mage # Format: Standard # Year of the Mammoth # # 2x (1) Kabal Lackey # 2x (1) Mana Wyrm # 2x (2) Arcanologist # 2x (2) Frostbolt # 2x (2) Medivh's Valet # 2x (2) Primordial Glyph # 2x (2) Sorcerer's Apprentice # 2x (3) Counterspell # 2x (3) Explosive Runes # 1x (3) Ice Block # 2x (3) Kirin Tor Mage # 2x (4) Fireball # 1x (6) Aluneth # 2x (6) Kabal Crystal Runner # 2x (7) Firelands Portal # 1x (8) Medivh, the Guardian # 1x (10) Pyroblast #  AAECAY0WBMABvwihtwKi0wINcbsClQPmBJYF7AWjtgLXtgLrugKHvQLBwQKYxAKP0wIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
Kyuudaime#11282,Kyuudaime#11282,AAECAZICBK6rApS9ApnTAtvTAg1AX8QG5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gKE5gIA,AAECAf0EAsUEvwgOigHAAbsCyQOrBMsE7QSWBfsMo7YC17YC6boCwcECmMQCAA==,AAECAa0GCKIJ1QqoqwKFuALovwLCzgLo0AKQ0wILlwLTCtcKoawCt7sC6r8C0cEC5cwC5swCtM4C4+kCAA==,AAECAaIHBrICrwTyBZG8AsLOApziAgy0Ae0CqAXUBd0IkrYCgcIC68ICm8sCps4C+9MC2+MCAA==
Azrael#1401,Azrael#1401,AAECAa0GHgmXApwCoQTlBO0FpAf2B40IpQnSCtMK1wryDPsMkrQCgrUCg7sCtbsCursC2LsC6r8C0cEC0sEC2MEC2cEC8M8C6NACkNMCy+YCAAA=,AAECAZICBv4B5gWuqwLNuwKUvQKZ0wIMQF+FCOQItLsCy7wC3b4CoM0Ch84CmNICntIChOYCAA==,AAECAf0GBswI4KwCoM4Cl9MC2OcCl+gCDIoB2wa2B97EAt/EAufLAq7NAvLQAvjQAojSAvzlAujnAgA=,AAECAQcIS/wEsgjRwwLPxwKgzgKf0wLP5QILkAOiBJEG/wf7DL7DAsbDAszNAo7OAsvnAs/nAgA=
RemyLeBeau#1101,RemyLeBeau#1101,AAECAa0GBOEEkbwCmcgC0OcCDQioBfIMgrUCursC8LsC68ICyssCzswCps4C+9MCy+YC1+sCAA==,AAECAYsWArnBAtblAg7bA68H2QenCLEI06oC2a4CncICscICuMcC48sCps4C+NIC+9MCAA==,AAECAf0GBLSsApG8ApfTApziAg0w9wSoBc4Hwgi8tgLHuwLrwgLKwwL3zQKmzgLy0AL70wIA,AAECAaIHBrICrwSStgL1uwKRvAKc4gIMtAHtAqgF1AXdCIHCAuvCApvLAsrLAqbOAvvTAtvjAgA=
R1k3#1774,R1k3#1774,AAECAa0GBu4E9gelCdIKtbsC/OoCDPgC5QSNCNEK8gz7DIK1Arq7AvC7AtHBAtjBAsvmAgA=,AAECAZICApG8Aq/CAg73A6gF5gXZB+UHwasCtrMCzbsChsEC68ICm80CkdAC+9MCi+UCAA==,AAECAf0GCu0F8gXMCOCsApvCAsrDAqDOAvjQApfTApfoAgrbBrYHxAjexALnywLy0AKI0gL85QLq5gLo5wIA,AAECAYO6AgayAq8E8gWRvALCzgKc4gIMtAHtAqgF1AXdCJK2AoHCAuvCApvLAqbOAvvTAtvjAgA=
Mickey#1475,Mickey#1475,AAECAYO6AgiyAq8E8gWRvAKbywLKywLP4QKc4gILtAHtAqgF1AXdCJK2AoHCAuvCAqbOAvvTAtvjAgA=,AAECAZICApG8AsrLAg73A6gF5gXlB8GrArazAs27AobBAuTCAuvCApvNApHQAvvTAovlAgA=,AAECAa0GAo0I0OcCDgjyDIK1Arq7AvC7AtnBAsrDApnIAsrLAs7MAqbOAvvTAsvmAtfrAgA=,AAECAaToAgLTqgK5wQIOxQPbA/4DpwWnCLEI07wCs8ECncICscIC48sC+NIC+9MC1uUCAA==
CelticGuard#1991,CelticGuard#1991,AAECAYO6AgSyAq8EkbwCnOICDbQB7QKoBdQF3QiStgKBwgLrwgKbywLKywKmzgL70wLb4wIA,AAECAZ/HAh4J7QGXApwCoQTlBO0F9gelCdIK0wrXCvIM+wyStAKDuwK1uwLYuwLqvwLRwQLSwQLYwQLZwQLkwgLKwwK+yAKgzgLwzwLo0AKQ0wIAAA==,AAECAZICBuYFhQiuqwLNuwKUvQKZ0wIMQF/kCLS7Asu8At2+AqDNAofOApTSApjSAp7SAoTmAgA=,AAECAf0GBpME7QWgzgKX0wKd4gLb6QIM9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
MikkelGoh#1403,MikkelGoh#1403,https://imgur.com/a/NsHCy,https://imgur.com/a/NsHCy,https://imgur.com/a/NsHCy,https://imgur.com/a/NsHCy
Thesarco#1514,Thesarco#1514,"### Druida personalizado # Clase: Druida # Formato: Estándar # Año del Mamut # # 2x (1) Bicho de fuego # 1x (1) Cangrejo hambriento # 2x (1) Corsario Velasangre # 2x (1) Cuervo encantado # 2x (1) Marca del Loto # 1x (1) Parches el Pirata # 2x (1) Topo temible # 2x (2) Druida del enjambre # 2x (2) Marca de Y'Shaarj # 2x (2) Poder de lo Salvaje # 2x (2) Reptador Golakka # 1x (3) Capitán de Mares del Sur # 2x (3) Rugido salvaje # 1x (3) Trepador de alquitrán # 2x (5) Horrocrusto cobalto # 2x (5) Maná viviente # 2x (7) Trepacavernas #  AAECAZICBLsDqAWRvALKwwIN9wPmBeUHwasCtrMCzbsChsEC5MIC68ICyssCm80C+9MCi+UCAA== #  # Para usar este mazo, cópialo en el portapapeles y crea un mazo nuevo en Hearthstone.","### ExodiaTheBrokebackOne # Clase: Mago # Formato: Estándar # Año del Mamut # # 1x (1) Abre la puerta # 1x (1) Artificiero arcano # 1x (1) Libro balbuciente # 2x (2) Aprendiza de hechicera # 2x (2) Arcanóloga # 2x (2) Glifo primordial # 2x (2) Ingeniera novata # 2x (2) Orador del Sino # 2x (3) Bloque de hielo # 2x (3) Intelecto Arcano # 2x (3) Nova de Escarcha # 2x (3) Oráculo Luz Fría # 1x (3) Poción volcánica # 1x (3) Simulación # 2x (4) Reflejo de arrabio # 2x (5) Tomo de cabalista # 2x (6) Ventisca # 1x (7) Archimago Antonidas #  AAECAf0EBrgIgbIC6boC0MECudECluQCDIoBwAGcAskDqwTLBOYE+AeSrALBwQKYxALaxQIA #  # Para usar este mazo, cópialo en el portapapeles y crea un mazo nuevo en Hearthstone.","### Aggro pala # Clase: Paladín # Formato: Estándar # Año del Mamut # # 2x (1) Clamamareas múrloc # 2x (1) Compinche Malaescama # 2x (1) Inquisidor Anca Vil # 2x (1) Oráculo Malaescama # 1x (1) Parches el Pirata # 2x (1) Protectora justa # 2x (2) Cazador Pozarroca # 1x (2) Guerrero Branquiazul # 2x (2) Malabarista de cuchillos # 1x (3) Capitán de Mares del Sur # 1x (3) Favor divino # 2x (3) Líder de guerra múrloc # 2x (3) Maza sin identificar # 2x (4) Llamamiento a las armas # 2x (4) Megasaurio amable # 1x (4) Rompehechizos # 1x (6) Guardián del sol Tarim # 2x (7) Trepacavernas #  AAECAZ8FBqcFqAXjBfIFkbwCucECDNsD/gOnCLEI06oC07wCncICscIC48sC+NIC+9MC1uUCAA== #  # Para usar este mazo, cópialo en el portapapeles y crea un mazo nuevo en Hearthstone.","### fatigue # Clase: Guerrero # Formato: Estándar # Año del Mamut # # 1x (1) Embate con escudo # 2x (1) Torbellino # 2x (2) ¡Sin miedo! # 2x (2) A dormir con los peces # 2x (2) Ejecutar # 2x (2) Embate # 2x (2) Forjadora de armaduras # 2x (2) Ira de batalla # 2x (2) Mano del muerto # 2x (3) Acólito de dolor # 2x (3) Bloquear con escudo # 2x (3) Defensor Piedraloma # 2x (3) Oráculo Luz Fría # 1x (4) Filo sangriento # 1x (4) Rompehechizos # 1x (5) Camorra # 1x (6) Geist husmeador # 1x (8) Señor de la Plaga Garrosh #  AAECAQcGS6IE8gXMzQKgzgKf0wIMkAPUBPwEkQb4B/8Hsgj7DJvCAsbDAo7OAvHTAgA= #  # Para usar este mazo, cópialo en el portapapeles y crea un mazo nuevo en Hearthstone."
Khal#1392,Khal#1392,"### 1 # Classe: Sacerdote # Formato: Padrão # Ano do Mamute # # 2x (1) Clériga da Vila Norte # 2x (2) Ascendente Sombria # 1x (2) Dragoleta # 2x (2) Historiadora Eteródio # 2x (3) Rastejante de Piche # 1x (3) Rizocristal Curioso # 2x (3) Sacerdote da Garra do Kabal # 1x (4) Draco do Crepúsculo # 2x (4) Quebranoite # 2x (5) Agente Draconídeo # 2x (5) Escamorte Cobalto # 2x (6) Evocador Malevolente # 2x (7) Égua Esquelética # 2x (7) Rastejante do Corredor # 1x (8) Arquivista-mor # 2x (8) Livre do Âmbar # 2x (10) Controle Mental #  AAECAa0GBOEEjQjZwQLQ5wINCPIMgrUCursC8LsCysMCmcgCyssCzswCps4C+9MCy+YC1+sCAA== #  # Para usar este deck, copie para a área de transferência e crie um novo deck de Hearthstone","### 2 # Classe: Ladino # Formato: Padrão # Ano do Mamute # # 2x (0) Moeda Falsa # 2x (0) Passo Furtivo # 2x (0) Punhalada pelas Costas # 1x (1) Fada do Fogo # 2x (1) Marujo dos Mares do Sul # 1x (1) Remendo, o Pirata # 2x (1) Roubadachim # 1x (2) Príncipe Keleseth # 2x (3) Agente da AVIN # 2x (3) Capitão dos Mares do Sul # 1x (3) Edwin VanCleef # 1x (3) Sonya Bailavulto # 2x (4) Extratores de Saronita # 2x (4) Menestrel Élfico # 2x (5) Espinheira Mortífera # 1x (5) Leeroy Jenkins # 2x (7) Égua Esquelética # 2x (7) Rastejante do Corredor #  AAECAaIHBrICrwSRvALrwgLP4QKc4gIMtAHtAqgF1AXdCJK2AvW7AoHCApvLAqbOAvvTAtvjAgA= #  # Para usar este deck, copie para a área de transferência e crie um novo deck de Hearthstone","### 3 # Classe: Druida # Formato: Padrão # Ano do Mamute # # 2x (1) Ídolo de Jade # 2x (1) Jaspe Mágico Inferior # 2x (2) Crescimento Silvestre # 2x (2) Ira # 2x (3) Broto de Jade # 2x (4) Bifurcação # 2x (4) Evocações de Carvalho # 1x (4) Fandral Guenelmo # 2x (4) Golem de Pau-ferro # 2x (4) Patada # 1x (5) Déspota Arcano # 2x (5) Nutrir # 1x (6) Aya Patanegra # 2x (6) Beemote de Jade # 2x (6) Peste Incontrolável # 1x (7) Malfurion, o Pestilento # 2x (10) Infestação Total #  AAECAZICBK6rApS9ApnTAtvTAg1AX8QG5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gKE5gIA #  # Para usar este deck, copie para a área de transferência e crie um novo deck de Hearthstone","### 4 # Classe: Bruxo # Formato: Padrão # Ano do Mamute # # 2x (1) Bibliotecário Kobold # 2x (1) Espiral da Morte # 2x (1) Mestre das Misturas # 2x (1) Pacto Sombrio # 2x (2) Profanar # 1x (3) Príncipe Taldaram # 2x (4) Ametista Mágica Inferior # 1x (4) Cantaspírito Umbra # 2x (4) Fogo do Inferno # 1x (5) Caveira dos Man'ari # 2x (5) Cubo Carnívoro # 2x (5) Demonarca # 2x (5) Lacaio Possuído # 2x (5) Manipulador Sem-rosto # 2x (9) Senhor do Caos # 1x (10) Gul'dan, o Furtassangue # 2x (12) Gigante da Montanha #  AAECAf0GBMnCApfTAp3iAtvpAg2TBPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA== #  # Para usar este deck, copie para a área de transferência e crie um novo deck de Hearthstone"
vanqswisher#11656,vanqswisher#11656,California,92057,### vanq # Class: Druid # Format: Standard # Year of the Mammoth # # 2x (1) Jade Idol # 2x (1) Lesser Jasper Spellstone # 1x (1) Mark of the Lotus # 2x (2) Wild Growth # 2x (2) Wrath # 2x (3) Jade Blossom # 2x (4) Branching Paths # 2x (4) Jade Spirit # 2x (4) Swipe # 2x (5) Arcane Tyrant # 2x (5) Nourish # 1x (6) Aya Blackpaw # 2x (6) Jade Behemoth # 2x (6) Spreading Plague # 1x (7) Malfurion the Pestilent # 1x (10) Kun the Forgotten King # 2x (10) Ultimate Infestation #  AAECAZICBM27AuC7ApS9ApnTAg1AX8QG5Ai0uwLLvALPvALdvgKgzQKHzgKY0gKe0gLb0wIA #,### rdu # Class: Paladin # Format: Standard # Year of the Mammoth # # 2x (1) Grimscale Chum # 2x (1) Murloc Tidecaller # 1x (1) Patches the Pirate # 2x (1) Righteous Protector # 1x (1) Southsea Deckhand # 2x (1) Vilefin Inquisitor # 1x (2) Hydrologist # 2x (2) Knife Juggler # 2x (2) Rockpool Hunter # 2x (3) Divine Favor # 2x (3) Murloc Warleader # 2x (3) Rallying Blade # 2x (3) Southsea Captain # 2x (4) Call to Arms # 2x (4) Gentle Megasaur # 1x (6) Sunkeeper Tarim # 2x (7) Corridor Creeper #  AAECAaToAgTUBZG8ArPBArnBAg3bA6cFqAWnCLEI06oC2a4C07wCncICscIC48sC+NIC+9MCAA== #
Nostam#1965,Nostam#1965,AAECAf0GCOCsAsnCAufLAqDOApfTAp3iApfoAtvpAguTBNsGtgfexAKuzQLy0AL40AKI0gKL4QL85QLo5wIA,AAECAYO6AgiMArICrwSStgL1uwKRvALP4QKc4gILtAHtAqgF1AXdCIHCAuvCAsrDAqbOAvvTAtvjAgA=,AAECAa0GHgn7AZcCnAKhBOUE7QWkB/YHpQnSCtMK1grXCvIM+wyhrAKStAKDuwK1uwLYuwLovwLqvwLRwQLSwQLYwQLZwQLwzwLo0AKQ0wIAAA==,AAECAZICBNUBqAWRvAKvwgIN9wPmBeUHwasCtrMCzbsChsEC5MIC68ICm80CkdAC+9MCi+UCAA==
orneto#1564,orneto#1564,AAECAZ8FBK8EkbwCucECt+kCDacF1AX1Ba8H2QexCNmuArjHAuPLApXOAvjSAvvTAtblAgA=,"### COPA AMERICA # Class: Priest # Format: Standard # Year of the Mammoth # # 1x (0) Circle of Healing # 1x (0) Silence # 1x (1) Binding Heal # 1x (1) Holy Smite # 1x (1) Northshire Cleric # 1x (1) Potion of Madness # 1x (1) Power Word: Shield # 1x (2) Bloodmage Thalnos # 1x (2) Loot Hoarder # 1x (2) Mind Blast # 1x (2) Novice Engineer # 1x (2) Radiant Elemental # 1x (2) Shadow Visions # 1x (2) Shadow Word: Pain # 1x (2) Spirit Lash # 1x (2) Wild Pyromancer # 1x (3) Acolyte of Pain # 1x (3) Curious Glimmerroot # 1x (3) Shadow Word: Death # 1x (3) Tar Creeper # 1x (4) Auchenai Soulpriest # 1x (4) Kazakus # 1x (4) Mass Dispel # 1x (4) Priest of the Feast # 1x (5) Raza the Chained # 1x (6) Dragonfire Potion # 1x (6) Gadgetzan Auctioneer # 1x (7) Prophet Velen # 1x (7) Psychic Scream # 1x (8) Shadowreaper Anduin #  AAECAa0GHgntAfsBlwKcAqEE5QTtBaQH9gelCdIK0wrWCtcK8gz7DJK0AoO7ArW7Ati7Auq/AtHBAtLBAtjBAtnBAsrDAvDPAujQApDTAgAA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### COPA AMERICA # Class: Warlock # Format: Standard # Year of the Mammoth # # 2x (1) Dark Pact # 2x (1) Kobold Librarian # 2x (1) Mistress of Mixtures # 2x (1) Mortal Coil # 2x (2) Defile # 1x (3) Prince Taldaram # 2x (4) Hellfire # 2x (4) Lesser Amethyst Spellstone # 2x (5) Carnivorous Cube # 2x (5) Doomguard # 2x (5) Faceless Manipulator # 2x (5) Possessed Lackey # 1x (5) Skull of the Man'ari # 1x (8) Twisting Nether # 2x (9) Voidlord # 1x (10) Bloodreaver Gul'dan # 2x (12) Mountain Giant #  AAECAcn1AgTbBpfTAp3iAtvpAg2TBPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### COPA AMERICA # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (0) Shadowstep # 1x (1) Fire Fly # 1x (1) Patches the Pirate # 1x (1) Southsea Deckhand # 2x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 2x (3) Southsea Captain # 2x (4) Elven Minstrel # 2x (4) Saronite Chain Gang # 1x (4) The Darkness # 2x (5) Cobalt Scalebane # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 1x (6) Cairne Bloodhoof # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAYO6AgiyAqQDrwTUBZG8AuvCApziAvbqAgu0Ae0CqAXdCJK2AoHCApvLAsrLAqbOAvvTAtvjAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
Frostfire#1831,Frostfire#1831,AAECAZICApG8AsrLAg73A6gF5gXlB8GrArazAs27AobBAuTCAuvCApvNApHQAvvTAovlAgA=,AAECAZ8FBK8EkbwCucECyssCDacF1AX1Ba8H2QexCNmuArjHAuPLApXOAvjSAvvTAtblAgA=,AAECAYO6AgSyAq8EkbwCnOICDbQB7QKoBdQF3QiStgKBwgLrwgKbywLKywKmzgL70wLb4wIA,AAECAZ/HAgThBI0I0OcC/OoCDQjyDIK1Arq7AvC7AsrDApnIAsrLAs7MAqbOAvvTAsvmAtfrAgA=
Kolpos#1670,Kolpos#1670,AAECAf0GBJkCkbwCp84CnOICDTD3BKgF8gXOB8IItKwCvLYCl8ECm8sC980C8tAC+9MCAA==,AAECAZICBK6rApS9ApnTAtvTAg1AX8QG5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gKE5gIA,AAECAaIHCLICrwSRvALrwgKbywKmzgLP4QKc4gILtAHtAqgF1AXyBd0IkrYC9bsCgcIC+9MC2+MCAA==,AAECAa0GHgntAfsBlwKcAqEE5QTtBaQH9gelCdIK0wrWCtcK8gz7DJK0AoO7ArW7Ati7Auq/AtHBAtLBAtjBAtnBAsrDAvDPAujQApDTAgAA
Rubin#11490,Rubin#11490,AAECAf0GDPIF2wbECMwI4KwCysMC08UCoM4Cws4Cl9MC6uYC2OcCCbYHm8IC3sQC58sC8tAC+NACiNIC/OUC6OcCAA==,AAECAZICApG8AuTCAg73A+YF5QfBqwK2swLNuwKGwQKfwgKvwgLrwgKbzQKR0AL70wKL5QIA,AAECAYO6AgayAq8EkbwCyssCws4CnOICDLQB7QKoBdQF3QiStgKBwgLrwgKbywKmzgL70wLb4wIA,AAECAa0GHgntAfsBlwKcAqEE5QTtBaQH9gf4B6UJ0grTCtcK8gz7DJK0AoO7ArW7Ati7Auq/AtHBAtLBAtjBAuTCAr7IAvDPAujQApDTAgAA
Mikka#6603,Mikka#6603,AAECAf0ECMUE7QTtBewHlscCoM4Cm9MCo+sCC03AAckDqwSjtgLXtgLBwQLfxALV4QLX4QKW5AIA #,AAECAaIHBrICrwSRvALrwgLP4QKc4gIMtAHtAqgF1AXdCJK2AvW7AoHCApvLAqbOAvvTAtvjAgA= #,AAECAa0GHgntAfsBlwKcAqEE5QTtBfYHpQnSCtMK1grXCvIM+wyStAKDuwK1uwLYuwLwuwLqvwLRwQLSwQLYwQLKwwK+yALwzwLo0AKQ0wIAAA== #,AAECAcn1AgbbBsQI4KwCoM4Cl9MCl+gCDLYHzAibwgLexALfxALnywKuzQLy0AKI0gL85QLq5gLo5wIA #
anothersy#11540,anothersy#11540,AAECAf0GBPIFl9MCneIC2+kCDZME9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA,AAECAZICBJAHrqsClL0CmdMCDUBfxAbkCLS7Asu8At2+AqDNAofOApTSApjSAp7SAoTmAgA=,AAECAZ/HAh4J7QH7AZcCnAKhBOUE7QWkB/YHpQnSCtMK1wryDPsMkrQCg7sCtbsCt7sC2LsC6r8C0cEC2MEC2cEC5MIC08UC8M8C6NACkNMCAAA=,AAECAaIHBrICrwTUBfIFkbwCnOICDLQB7QKoBd0IkrYCgcIC68ICm8sCyssCps4C+9MC2+MCAA==
HockeyBoyz3#1228,HockeyBoyz3#1228,AAECAf0ECMUE7AehtwLfxAKbywKgzgKb0wKj6wILTYoByQP7DKO2AsrDApbHAtvTAtXhAtfhApbkAgA=,AAECAQcIS5AD8gWyCNHDAo7OAqDOAp/TAguiBPwEkQb/B/sMm8ICvsMCxsMCzM0Cz+UCz+cCAA==,AAECAf0GBvIF4KwCm8sCoM4C+NACl9MCDNsGtgfECMwIm8IC3sQC38QC58sC8tACiNIC/OUC6OcCAA==,AAECAa0GHgntAZcCnAKhBOUE7QXJBvYHpQnSCtMK1wryDPsMkrQCg7sCtbsC2LsC6r8C0cEC2MEC2cEC5MICysMCvsgCoM4C8M8C6NACkNMCAAA=
ozzywcg#3490,ozzywcg#3490,"### Custom Warlock # Class: Warlock # Format: Standard # Year of the Mammoth # # 2x (1) Dark Pact # 2x (1) Kobold Librarian # 2x (1) Mistress of Mixtures # 2x (1) Mortal Coil # 1x (2) Bloodmage Thalnos # 2x (2) Defile # 1x (3) Tar Creeper # 2x (4) Hellfire # 2x (4) Lesser Amethyst Spellstone # 1x (4) Spellbreaker # 1x (5) Carnivorous Cube # 2x (5) Doomguard # 2x (5) Faceless Manipulator # 2x (5) Possessed Lackey # 1x (5) Skull of the Man'ari # 2x (9) Voidlord # 1x (10) Bloodreaver Gul'dan # 2x (12) Mountain Giant #  AAECAf0GBu0F8gXKwwKX0wKL4QLb6QIMkwT3BLYH4QfECN7EAufLAvLQAvjQAojSAvzlAujnAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### spiteful dragon # Class: Priest # Format: Standard # Year of the Mammoth # # 2x (1) Northshire Cleric # 2x (2) Netherspite Historian # 2x (2) Shadow Ascendant # 2x (3) Curious Glimmerroot # 2x (3) Kabal Talonpriest # 2x (3) Tar Creeper # 2x (4) Duskbreaker # 1x (4) Twilight Drake # 2x (5) Cobalt Scalebane # 2x (5) Drakonid Operative # 2x (6) Spiteful Summoner # 2x (7) Bonemare # 2x (7) Corridor Creeper # 2x (8) Free From Amber # 1x (8) Grand Archivist # 2x (10) Mind Control #  AAECAa0GAo0I0OcCDgjyDIK1Arq7AvC7AtnBAsrDApnIAsrLAs7MAqbOAvvTAsvmAtfrAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Tempo # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (0) Counterfeit Coin # 2x (0) Shadowstep # 1x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 1x (3) Sonya Shadowdancer # 2x (3) Southsea Captain # 2x (4) Elven Minstrel # 2x (4) Saronite Chain Gang # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAYO6AgayAq8EkbwC68ICz+ECnOICDLQB7QKoBdQF3QiStgL1uwKBwgKbywKmzgL70wLb4wIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### jade kolento # Class: Druid # Format: Standard # Year of the Mammoth # # 2x (1) Jade Idol # 2x (1) Lesser Jasper Spellstone # 2x (2) Wild Growth # 2x (2) Wrath # 2x (3) Jade Blossom # 2x (4) Branching Paths # 1x (4) Fandral Staghelm # 2x (4) Ironwood Golem # 2x (4) Oaken Summons # 2x (4) Swipe # 1x (5) Arcane Tyrant # 2x (5) Nourish # 1x (6) Aya Blackpaw # 2x (6) Jade Behemoth # 2x (6) Spreading Plague # 1x (7) Malfurion the Pestilent # 2x (10) Ultimate Infestation #  AAECAZICBK6rApS9ApnTAtvTAg1AX8QG5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gKE5gIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
